carat,cut,color,depth,price,x,y,z
0.56,Ideal,G,62.1,2357,5.31,5.29,3.29
0.56,Ideal,D,61.5,2066,5.33,5.28,3.26
0.56,Ideal,E,60.0,2352,5.43,5.4,3.25
0.56,Ideal,D,61.6,2066,5.31,5.27,3.26
0.56,Ideal,E,61.7,2075,5.3,5.32,3.27
0.56,Ideal,G,61.2,1979,5.35,5.37,3.28
0.56,Ideal,D,62.4,4216,5.24,5.28,3.28
0.56,Ideal,D,61.9,2066,5.3,5.26,3.27
0.56,Ideal,F,61.1,2676,5.32,5.35,3.25
0.56,Ideal,D,60.9,2066,5.36,5.31,3.25
0.56,Ideal,D,61.2,2066,5.35,5.3,3.26
0.56,Ideal,D,60.9,1963,5.31,5.36,3.25
0.56,Ideal,D,61.4,1963,5.33,5.35,3.28
0.56,Ideal,D,61.1,1963,5.3,5.33,3.25
0.56,Ideal,F,60.3,2318,5.39,5.35,3.24
0.56,Ideal,D,62.2,1963,5.24,5.28,3.27
0.56,Ideal,D,61.2,1963,5.3,5.35,3.26
0.56,Ideal,D,61.6,1963,5.27,5.31,3.26
0.56,Ideal,H,60.2,1888,5.38,5.35,3.23
0.56,Ideal,D,60.9,1963,5.32,5.35,3.25
0.56,Ideal,D,61.9,1963,5.26,5.3,3.27
0.56,Ideal,F,61.9,2318,5.32,5.28,3.28
0.56,Ideal,G,62.0,2399,5.33,5.28,3.29
0.56,Ideal,E,61.0,2404,5.32,5.36,3.26
0.56,Ideal,D,61.4,1963,5.32,5.36,3.28
0.56,Ideal,D,60.6,1963,5.33,5.37,3.24
0.56,Ideal,D,61.0,1963,5.28,5.35,3.24
0.56,Ideal,D,61.5,1963,5.28,5.33,3.26
0.56,Ideal,D,62.1,1963,5.25,5.28,3.27
0.56,Ideal,G,62.2,2321,5.3,5.34,3.31
0.56,Ideal,G,62.0,2321,5.3,5.32,3.29
0.56,Ideal,G,61.6,2066,5.32,5.35,3.28
0.56,Ideal,D,60.8,4632,5.35,5.31,3.24
0.56,Ideal,D,61.4,2066,5.35,5.33,3.28
0.56,Ideal,D,60.6,2066,5.37,5.33,3.24
0.56,Ideal,D,61.4,2066,5.36,5.32,3.28
0.56,Ideal,G,61.2,1890,5.36,5.32,3.27
0.56,Ideal,G,62.5,1889,5.24,5.28,3.29
0.56,Ideal,E,61.0,1978,5.32,5.34,3.25
0.56,Ideal,D,62.2,1929,5.28,5.26,3.28
0.56,Ideal,G,62.0,2202,5.28,5.3,3.28
0.56,Ideal,D,61.7,2612,5.26,5.3,3.26
0.56,Ideal,D,60.4,2026,5.36,5.33,3.23
0.56,Ideal,E,61.8,2010,5.28,5.33,3.28
0.56,Ideal,H,60.0,1929,5.37,5.4,3.23
0.56,Ideal,E,61.7,1915,5.35,5.28,3.28
0.56,Ideal,E,61.8,2010,5.28,5.33,3.28
0.56,Ideal,F,61.7,1915,5.28,5.32,3.27
0.56,Ideal,F,61.7,1915,5.3,5.33,3.28
0.56,Ideal,F,61.7,1915,5.28,5.32,3.27
0.56,Ideal,E,61.1,2010,5.29,5.34,3.25
0.56,Ideal,E,61.3,1930,5.29,5.32,3.25
0.56,Ideal,G,60.7,1855,5.33,5.36,3.25
0.56,Ideal,H,60.8,1929,5.3,5.35,3.24
0.56,Ideal,E,60.9,1915,5.35,5.32,3.25
0.56,Ideal,E,60.7,1915,5.34,5.31,3.23
0.56,Ideal,E,61.9,1915,5.32,5.27,3.28
0.56,Ideal,D,61.7,2026,5.33,5.3,3.28
0.56,Ideal,G,61.0,2230,5.31,5.35,3.25
0.56,Ideal,G,60.6,1915,5.36,5.33,3.24
0.56,Ideal,E,61.7,2712,5.31,5.33,3.28
0.56,Ideal,F,61.2,2202,5.31,5.35,3.26
0.56,Ideal,G,62.2,1915,5.31,5.27,3.29
0.56,Ideal,F,61.7,2016,5.32,5.28,3.27
0.56,Ideal,E,61.9,1915,5.34,5.29,3.29
0.56,Ideal,F,61.7,2016,5.33,5.3,3.28
0.56,Ideal,F,61.7,2016,5.32,5.28,3.27
0.56,Ideal,D,60.4,1924,5.33,5.36,3.23
0.56,Ideal,D,61.7,1924,5.3,5.33,3.28
0.56,Ideal,F,61.9,2016,5.36,5.32,3.3
0.56,Ideal,E,61.5,1915,5.3,5.27,3.25
0.56,Ideal,F,61.3,2554,5.31,5.35,3.26
0.56,Ideal,F,62.2,2260,5.26,5.29,3.28
0.56,Ideal,E,62.6,1915,5.29,5.26,3.3
0.56,Ideal,F,61.7,2016,5.34,5.3,3.28
0.56,Ideal,F,61.1,2522,5.35,5.37,3.27
0.56,Ideal,E,62.1,2622,5.26,5.3,3.28
0.55,Ideal,F,60.6,1890,5.33,5.37,3.24
0.55,Ideal,E,60.6,1551,5.3,5.33,3.22
0.55,Ideal,G,61.6,1358,5.28,5.31,3.26
0.55,Ideal,G,62.4,1556,5.25,5.23,3.27
0.55,Ideal,F,62.3,1754,5.28,5.31,3.3
0.55,Ideal,E,61.5,1764,5.23,5.27,3.23
0.55,Ideal,D,61.7,1890,5.25,5.26,3.24
0.55,Ideal,E,61.7,1551,5.24,5.29,3.25
0.55,Ideal,E,62.1,1551,5.21,5.26,3.25
0.55,Ideal,E,60.9,1556,5.32,5.28,3.23
0.55,Ideal,D,61.0,1768,5.31,5.28,3.23
0.55,Ideal,E,62.4,1752,5.28,5.23,3.27
0.55,Ideal,F,61.2,1698,5.3,5.28,3.24
0.55,Ideal,E,61.5,2220,5.26,5.29,3.24
0.55,Ideal,F,62.7,1698,5.26,5.24,3.29
0.55,Ideal,F,60.7,2259,5.31,5.34,3.23
0.55,Ideal,D,60.6,2224,5.3,5.36,3.23
0.55,Ideal,E,59.3,1767,5.43,5.39,3.21
0.55,Ideal,F,61.4,1805,5.24,5.28,3.23
0.55,Ideal,D,61.3,2251,5.28,5.32,3.25
0.55,Ideal,E,60.7,1551,5.27,5.3,3.21
0.55,Ideal,E,61.6,1940,5.33,5.28,3.27
0.55,Ideal,I,60.1,2098,5.33,5.38,3.22
0.55,Ideal,D,61.6,1364,5.28,5.31,3.26
0.55,Ideal,F,61.2,1580,5.28,5.3,3.24
0.55,Ideal,E,62.2,2079,5.26,5.22,3.26
0.55,Ideal,E,61.7,2079,5.29,5.27,3.26
0.55,Ideal,E,61.1,2079,5.33,5.3,3.25
0.55,Ideal,D,58.5,2079,5.42,5.39,3.16
0.55,Ideal,F,61.2,2079,5.33,5.28,3.25
0.55,Ideal,H,62.2,1057,5.28,5.3,3.29
0.55,Ideal,D,61.5,1928,5.25,5.28,3.24
0.55,Ideal,D,61.4,1928,5.27,5.31,3.25
0.55,Ideal,E,61.9,2079,5.3,5.24,3.25
0.55,Ideal,E,61.8,1273,5.26,5.29,3.26
0.55,Ideal,E,62.0,1273,5.27,5.22,3.25
0.55,Ideal,G,60.0,2077,5.35,5.39,3.21
0.55,Ideal,F,62.7,1580,5.24,5.26,3.29
0.55,Ideal,F,62.4,2242,5.24,5.28,3.28
0.55,Ideal,I,61.3,1367,5.29,5.34,3.26
0.55,Ideal,D,61.6,1925,5.25,5.3,3.25
0.55,Ideal,D,61.3,1368,5.28,5.23,3.22
0.55,Ideal,G,61.2,2077,5.27,5.3,3.24
0.55,Ideal,E,61.1,1975,5.3,5.33,3.25
0.55,Ideal,H,61.7,1806,5.28,5.26,3.25
0.55,Ideal,E,62.2,1975,5.22,5.26,3.26
0.55,Ideal,I,61.4,1076,5.3,5.35,3.27
0.55,Ideal,I,61.8,1374,5.28,5.32,3.27
0.55,Ideal,D,60.9,1363,5.26,5.29,3.21
0.55,Ideal,E,60.8,1566,5.31,5.34,3.24
0.55,Ideal,D,61.8,1928,5.26,5.29,3.26
0.55,Ideal,G,61.5,1763,5.23,5.28,3.23
0.55,Ideal,F,61.3,1809,5.25,5.28,3.23
0.55,Ideal,D,62.1,1571,5.21,5.25,3.25
0.55,Ideal,F,61.1,1692,5.27,5.3,3.23
0.55,Ideal,E,61.7,1975,5.27,5.29,3.26
0.55,Ideal,I,61.6,1281,5.27,5.29,3.25
0.55,Ideal,F,61.7,1692,5.24,5.29,3.25
0.55,Ideal,F,61.1,1692,5.27,5.31,3.23
0.55,Ideal,D,62.3,1928,5.24,5.29,3.28
0.55,Ideal,F,61.7,1692,5.26,5.3,3.26
0.55,Ideal,D,60.6,1692,5.27,5.32,3.21
0.55,Ideal,F,61.0,1368,5.25,5.28,3.21
0.55,Ideal,D,62.7,1755,5.2,5.23,3.27
0.55,Ideal,G,61.6,1752,5.31,5.25,3.25
0.55,Ideal,F,62.3,1175,5.22,5.27,3.27
0.55,Ideal,F,61.8,1316,5.22,5.27,3.24
0.55,Ideal,J,62.6,1165,5.21,5.17,3.25
0.55,Ideal,G,60.8,1429,5.3,5.36,3.24
0.55,Ideal,H,62.6,1037,5.24,5.27,3.29
0.55,Ideal,G,60.9,1421,5.3,5.32,3.24
0.55,Ideal,G,62.1,1173,5.25,5.28,3.27
0.55,Ideal,G,60.5,1948,5.36,5.37,3.24
0.55,Ideal,G,61.7,1417,5.27,5.29,3.26
0.55,Ideal,H,61.7,2133,5.27,5.29,3.26
0.55,Ideal,D,61.7,2133,5.27,5.29,3.26
0.55,Ideal,G,62.0,2129,5.26,5.22,3.25
0.55,Ideal,H,61.5,2120,5.25,5.29,3.25
0.55,Ideal,H,61.9,2120,5.26,5.34,3.26
0.55,Ideal,D,61.6,2720,5.23,5.29,3.24
0.55,Ideal,H,62.1,1319,5.2,5.26,3.25
0.55,Ideal,G,62.5,2129,5.25,5.22,3.27
0.55,Ideal,G,61.9,2129,5.27,5.23,3.25
0.55,Ideal,G,62.2,2132,5.27,5.24,3.27
0.55,Ideal,F,61.7,1718,5.3,5.26,3.25
0.55,Ideal,I,61.2,1320,5.28,5.33,3.25
0.55,Ideal,F,61.8,1415,5.27,5.22,3.24
0.55,Ideal,F,61.7,1183,5.26,5.28,3.25
0.55,Ideal,H,61.8,1402,5.28,5.3,3.27
0.55,Ideal,H,62.5,1402,5.24,5.29,3.29
0.55,Ideal,H,61.9,1402,5.25,5.28,3.26
0.55,Ideal,F,61.4,1183,5.27,5.29,3.24
0.55,Ideal,E,62.2,1741,5.29,5.26,3.28
0.55,Ideal,F,61.2,3032,5.35,5.3,3.26
0.55,Ideal,I,58.5,1327,5.4,5.39,3.16
0.55,Ideal,G,60.9,1786,5.29,5.32,3.23
0.55,Ideal,G,61.6,1786,5.29,5.32,3.27
0.55,Ideal,J,62.5,1059,5.24,5.22,3.27
0.55,Ideal,F,61.2,3005,5.3,5.35,3.26
0.55,Ideal,F,62.4,1410,5.23,5.28,3.28
0.55,Ideal,G,62.3,1799,5.27,5.29,3.29
0.55,Ideal,F,61.4,1715,5.28,5.31,3.25
0.55,Ideal,E,61.7,1551,5.23,5.27,3.24
0.55,Ideal,F,60.9,1702,5.3,5.34,3.24
0.55,Ideal,J,62.3,1550,5.26,5.24,3.27
0.55,Ideal,D,61.1,2644,5.32,5.29,3.24
0.55,Ideal,H,61.6,2303,5.26,5.29,3.25
0.55,Ideal,F,61.4,1901,5.28,5.24,3.23
0.55,Ideal,G,61.5,1902,5.25,5.28,3.24
0.55,Ideal,F,62.4,1175,5.22,5.26,3.27
0.55,Ideal,I,62.5,1297,5.19,5.25,3.26
0.55,Ideal,E,61.8,1792,5.34,5.27,3.28
0.55,Ideal,E,61.4,1792,5.32,5.26,3.25
0.55,Ideal,E,61.4,1551,5.26,5.29,3.24
0.55,Ideal,E,62.3,1551,5.23,5.26,3.27
0.55,Ideal,H,60.5,1741,5.32,5.35,3.23
0.55,Ideal,D,60.8,3468,5.31,5.34,3.24
0.55,Ideal,D,62.8,1894,5.27,5.24,3.3
0.55,Ideal,D,61.5,3468,5.26,5.28,3.24
0.55,Ideal,D,60.8,3468,5.29,5.32,3.23
0.55,Ideal,D,61.5,1918,5.26,5.28,3.24
0.55,Ideal,F,61.9,1700,5.25,5.29,3.26
0.55,Ideal,F,61.5,1896,5.26,5.3,3.25
0.55,Ideal,F,61.2,1175,5.23,5.29,3.22
0.55,Ideal,I,61.6,1916,5.26,5.3,3.25
0.55,Ideal,G,62.2,1916,5.23,5.3,3.27
0.55,Ideal,G,61.3,1792,5.28,5.25,3.23
0.55,Ideal,E,62.0,1715,5.28,5.24,3.26
0.55,Ideal,F,61.5,2294,5.24,5.27,3.23
0.55,Ideal,F,61.0,1390,5.28,5.34,3.24
0.55,Ideal,F,61.1,1313,5.25,5.33,3.24
0.55,Ideal,E,60.3,1715,5.3,5.28,3.19
0.55,Ideal,E,59.8,1715,5.34,5.3,3.18
0.55,Ideal,F,60.5,2119,5.3,5.34,3.22
0.55,Ideal,I,62.7,1712,5.23,5.17,3.26
0.55,Ideal,F,61.8,2119,5.28,5.3,3.27
0.55,Ideal,H,61.6,1314,5.29,5.32,3.27
0.55,Ideal,D,61.8,2119,5.29,5.32,3.28
0.55,Ideal,H,61.7,1715,5.26,5.28,3.25
0.55,Ideal,G,61.8,1715,5.25,5.3,3.26
0.55,Ideal,I,61.7,1712,5.29,5.24,3.25
0.55,Ideal,G,62.6,2116,5.24,5.27,3.29
0.55,Ideal,F,60.2,1448,5.32,5.37,3.22
0.55,Ideal,H,62.3,1905,5.25,5.28,3.28
0.55,Ideal,F,62.0,2268,5.26,5.29,3.27
0.55,Ideal,G,62.4,1448,5.23,5.25,3.27
0.55,Ideal,E,60.9,1448,5.28,5.32,3.23
0.55,Ideal,F,61.7,1709,5.25,5.31,3.26
0.55,Ideal,F,60.8,2294,5.27,5.32,3.22
0.55,Ideal,F,60.9,1709,5.3,5.34,3.24
0.55,Ideal,E,62.0,2107,5.27,5.24,3.26
0.55,Ideal,E,61.2,2107,5.3,5.28,3.24
0.55,Ideal,I,62.6,1393,5.21,5.23,3.27
0.55,Ideal,F,62.0,1636,5.3,5.25,3.27
0.55,Ideal,I,60.4,1109,5.32,5.36,3.23
0.55,Ideal,G,60.9,1991,5.34,5.37,3.26
0.55,Ideal,F,61.1,1256,5.29,5.32,3.24
0.55,Ideal,F,61.6,1871,5.31,5.29,3.27
0.55,Ideal,G,61.3,1605,5.26,5.31,3.24
0.55,Ideal,G,61.9,1605,5.23,5.27,3.25
0.55,Ideal,F,62.1,1871,5.27,5.25,3.26
0.55,Ideal,D,60.2,2459,5.33,5.38,3.22
0.55,Ideal,H,61.9,1668,5.22,5.25,3.24
0.55,Ideal,H,62.1,1668,5.25,5.28,3.27
0.55,Ideal,H,61.6,1668,5.3,5.31,3.26
0.55,Ideal,H,60.7,1668,5.32,5.34,3.24
0.55,Ideal,G,61.5,2473,5.28,5.26,3.24
0.55,Ideal,D,60.9,2018,5.31,5.34,3.24
0.55,Ideal,D,61.5,2020,5.28,5.26,3.24
0.55,Ideal,G,60.1,1634,5.33,5.37,3.22
0.55,Ideal,F,61.4,1865,5.29,5.25,3.24
0.55,Ideal,G,62.2,2025,5.24,5.27,3.27
0.55,Ideal,G,62.5,2022,5.22,5.25,3.27
0.55,Ideal,G,62.0,2022,5.22,5.26,3.25
0.55,Ideal,G,61.9,2022,5.23,5.27,3.25
0.55,Ideal,E,61.8,1667,5.27,5.34,3.28
0.55,Ideal,G,61.7,1605,5.25,5.28,3.25
0.55,Ideal,E,61.4,1667,5.26,5.32,3.25
0.55,Ideal,G,61.3,1667,5.25,5.28,3.23
0.55,Ideal,H,62.3,1634,5.22,5.27,3.27
0.55,Ideal,G,61.2,2632,5.27,5.29,3.23
0.55,Ideal,J,61.7,1260,5.34,5.29,3.28
0.55,Ideal,G,61.2,1604,5.28,5.31,3.24
0.55,Ideal,G,60.8,2064,5.27,5.31,3.22
0.55,Ideal,D,61.7,1848,5.21,5.26,3.23
0.55,Ideal,D,61.6,1673,5.25,5.3,3.25
0.55,Ideal,F,62.3,2581,5.29,5.27,3.29
0.55,Ideal,F,61.7,1598,5.26,5.3,3.25
0.55,Ideal,G,61.2,2064,5.27,5.33,3.24
0.55,Ideal,D,61.7,1990,5.26,5.25,3.24
0.55,Ideal,E,59.8,1596,5.3,5.34,3.18
0.55,Ideal,E,60.3,1596,5.28,5.3,3.19
0.55,Ideal,E,61.7,1675,5.26,5.27,3.25
0.55,Ideal,E,62.0,1596,5.24,5.28,3.26
0.55,Ideal,G,60.6,2399,5.31,5.33,3.22
0.55,Ideal,F,62.2,2569,5.25,5.27,3.27
0.55,Ideal,G,60.0,2440,5.33,5.39,3.22
0.55,Ideal,E,60.7,1668,5.3,5.27,3.21
0.55,Ideal,E,60.6,1668,5.33,5.3,3.22
0.55,Ideal,D,61.3,1611,5.28,5.33,3.25
0.55,Ideal,E,61.7,1668,5.29,5.24,3.25
0.55,Ideal,E,61.4,1668,5.29,5.26,3.24
0.55,Ideal,E,62.3,1668,5.26,5.23,3.27
0.55,Ideal,E,62.1,1668,5.26,5.21,3.25
0.55,Ideal,F,62.3,2558,5.27,5.29,3.29
0.55,Ideal,G,60.9,2789,5.28,5.3,3.22
0.55,Ideal,E,61.5,1665,5.25,5.29,3.24
0.55,Ideal,F,61.4,2026,5.26,5.3,3.24
0.55,Ideal,E,60.1,1621,5.36,5.38,3.22
0.55,Ideal,D,61.4,2054,5.26,5.29,3.24
0.55,Ideal,D,61.4,2030,5.31,5.27,3.25
0.55,Ideal,G,62.1,1117,5.25,5.22,3.25
0.55,Ideal,E,61.6,1621,5.26,5.28,3.25
0.55,Ideal,I,62.2,1238,5.26,5.29,3.28
0.55,Ideal,G,61.8,1659,5.23,5.26,3.24
0.55,Ideal,J,60.4,1133,5.29,5.34,3.21
0.55,Ideal,J,62.4,1238,5.25,5.29,3.29
0.55,Ideal,F,61.0,1857,5.29,5.33,3.24
0.55,Ideal,I,61.3,1134,5.3,5.33,3.26
0.55,Ideal,J,61.2,982,5.29,5.3,3.24
0.55,Ideal,E,61.8,1609,5.24,5.28,3.25
0.55,Ideal,E,62.5,1609,5.21,5.25,3.27
0.55,Ideal,E,62.5,2030,5.26,5.23,3.28
0.55,Ideal,D,62.3,2030,5.29,5.24,3.28
0.55,Ideal,D,61.8,2030,5.29,5.26,3.26
0.55,Ideal,J,61.0,1101,5.31,5.34,3.25
0.55,Ideal,F,60.6,2716,5.33,5.36,3.24
0.55,Ideal,J,60.9,1100,5.24,5.3,3.21
0.55,Ideal,D,61.5,2030,5.28,5.25,3.24
0.55,Ideal,E,62.0,1221,5.27,5.31,3.28
0.55,Ideal,G,62.0,2042,5.25,5.27,3.26
0.55,Ideal,I,61.7,1134,5.29,5.31,3.27
0.55,Ideal,G,60.9,1841,5.27,5.31,3.22
0.55,Ideal,E,61.2,1996,5.3,5.32,3.25
0.55,Ideal,I,61.3,1216,5.28,5.36,3.26
0.55,Ideal,H,61.5,1248,5.3,5.33,3.27
0.55,Ideal,G,61.4,2028,5.27,5.28,3.24
0.55,Ideal,H,62.0,1664,5.31,5.28,3.28
0.55,Ideal,G,60.4,1854,5.38,5.31,3.23
0.55,Ideal,H,62.2,1084,5.24,5.28,3.27
0.55,Ideal,E,62.0,2001,5.24,5.27,3.26
0.55,Ideal,E,61.4,2499,5.28,5.31,3.25
0.55,Ideal,E,61.5,1857,5.27,5.23,3.23
0.55,Ideal,H,61.5,1134,5.3,5.33,3.27
0.55,Ideal,G,61.5,1856,5.28,5.23,3.23
0.55,Ideal,G,61.2,1833,5.3,5.35,3.26
0.55,Ideal,G,61.1,1833,5.29,5.31,3.24
0.55,Ideal,E,61.2,2001,5.28,5.3,3.24
0.55,Ideal,G,61.4,1662,5.26,5.29,3.24
0.55,Ideal,D,60.9,1840,5.29,5.32,3.23
0.55,Ideal,G,62.0,2064,5.25,5.28,3.27
0.55,Ideal,E,61.7,1668,5.27,5.23,3.24
0.55,Ideal,G,62.0,2398,5.25,5.29,3.27
0.55,Ideal,G,62.0,1981,5.26,5.28,3.27
0.55,Ideal,G,62.2,1588,5.27,5.28,3.28
0.55,Ideal,G,60.9,1881,5.32,5.29,3.23
0.55,Ideal,G,61.0,1815,5.34,5.32,3.25
0.55,Ideal,F,61.6,1881,5.23,5.29,3.24
0.55,Ideal,F,62.0,1881,5.26,5.29,3.27
0.55,Ideal,D,61.0,1645,5.28,5.31,3.23
0.55,Ideal,H,61.4,959,5.27,5.29,3.24
0.55,Ideal,E,62.9,2609,5.25,5.21,3.29
0.55,Ideal,E,62.0,1816,5.26,5.28,3.27
0.55,Ideal,G,61.8,1228,5.27,5.32,3.27
0.55,Ideal,F,61.9,1881,5.25,5.29,3.26
0.55,Ideal,H,61.9,1588,5.25,5.28,3.26
0.55,Ideal,F,60.3,1682,5.32,5.37,3.23
0.55,Ideal,F,61.3,1649,5.27,5.33,3.25
0.55,Ideal,H,62.4,1845,5.21,5.24,3.26
0.55,Ideal,E,61.9,2374,5.25,5.29,3.26
0.55,Ideal,H,61.2,1686,5.26,5.3,3.23
0.55,Ideal,H,61.7,1845,5.27,5.3,3.27
0.55,Ideal,D,61.3,1272,5.23,5.28,3.22
0.55,Ideal,G,61.6,1881,5.32,5.29,3.27
0.55,Ideal,G,60.5,2016,5.3,5.34,3.22
0.55,Ideal,F,62.1,2359,5.25,5.28,3.27
0.55,Ideal,E,61.1,2362,5.25,5.29,3.22
0.55,Ideal,H,62.4,1270,5.23,5.28,3.28
0.55,Ideal,H,61.4,1584,5.28,5.31,3.25
0.55,Ideal,F,62.0,1980,5.29,5.26,3.27
0.55,Ideal,F,61.6,1980,5.29,5.23,3.24
0.55,Ideal,E,59.3,1643,5.39,5.43,3.21
0.55,Ideal,F,61.9,1980,5.29,5.25,3.26
0.55,Ideal,E,62.0,1639,5.26,5.25,3.26
0.55,Ideal,H,60.8,1584,5.3,5.33,3.23
0.55,Ideal,G,62.1,1240,5.3,5.23,3.27
0.55,Ideal,I,61.7,1593,5.24,5.29,3.25
0.55,Ideal,G,61.1,2383,5.26,5.31,3.23
0.55,Ideal,D,60.6,1819,5.32,5.27,3.21
0.55,Ideal,F,61.7,1819,5.29,5.24,3.25
0.55,Ideal,F,61.1,1819,5.31,5.27,3.23
0.55,Ideal,F,61.1,1819,5.3,5.27,3.23
0.55,Ideal,F,61.7,1819,5.3,5.26,3.26
0.55,Ideal,F,61.2,1263,5.29,5.23,3.22
0.55,Ideal,F,62.3,1263,5.27,5.22,3.27
0.55,Ideal,G,60.9,1591,5.29,5.35,3.24
0.55,Ideal,F,61.3,1679,5.29,5.31,3.25
0.55,Ideal,F,62.4,1263,5.26,5.22,3.27
0.55,Ideal,F,61.9,2380,5.27,5.3,3.27
0.55,Ideal,I,62.7,1593,5.17,5.23,3.26
0.55,Ideal,E,61.1,2664,5.3,5.33,3.24
0.55,Ideal,F,61.1,2629,5.28,5.31,3.24
0.54,Ideal,G,62.1,1745,5.2,5.23,3.23
0.54,Ideal,G,62.0,1745,5.22,5.24,3.24
0.54,Ideal,F,62.1,2180,5.24,5.26,3.26
0.54,Ideal,F,61.2,1409,5.25,5.23,3.21
0.54,Ideal,F,60.9,1937,5.27,5.29,3.21
0.54,Ideal,G,62.0,2030,5.25,5.21,3.24
0.54,Ideal,F,61.0,1615,5.27,5.32,3.23
0.54,Ideal,D,61.4,2039,5.21,5.24,3.21
0.54,Ideal,G,61.7,1401,5.22,5.26,3.23
0.54,Ideal,D,60.0,2177,5.39,5.28,3.2
0.54,Ideal,G,61.8,1133,5.23,5.25,3.24
0.54,Ideal,G,61.8,1133,5.24,5.28,3.25
0.54,Ideal,G,62.3,1133,5.17,5.2,3.23
0.54,Ideal,E,62.1,1637,5.24,5.19,3.24
0.54,Ideal,F,61.0,1173,5.24,5.29,3.21
0.54,Ideal,D,61.8,2041,5.25,5.23,3.24
0.54,Ideal,E,61.3,1613,5.24,5.26,3.22
0.54,Ideal,F,59.8,1369,5.31,5.29,3.17
0.54,Ideal,F,62.8,1621,5.25,5.2,3.28
0.54,Ideal,G,61.5,2177,5.28,5.25,3.24
0.54,Ideal,F,61.9,2168,5.2,5.23,3.23
0.54,Ideal,G,61.2,1404,5.27,5.29,3.23
0.54,Ideal,I,61.4,1114,5.25,5.27,3.23
0.54,Ideal,I,61.7,1114,5.25,5.29,3.25
0.54,Ideal,H,62.0,1378,5.22,5.27,3.25
0.54,Ideal,G,61.9,1736,5.24,5.26,3.25
0.54,Ideal,G,61.9,1637,5.23,5.18,3.22
0.54,Ideal,F,62.0,1619,5.26,5.23,3.25
0.54,Ideal,I,60.0,1170,5.29,5.31,3.18
0.54,Ideal,I,62.4,1170,5.19,5.23,3.25
0.54,Ideal,G,62.2,2236,5.22,5.2,3.24
0.54,Ideal,G,60.7,1637,5.29,5.25,3.2
0.54,Ideal,D,61.2,1939,5.29,5.23,3.22
0.54,Ideal,E,61.0,1939,5.24,5.35,3.23
0.54,Ideal,H,61.6,1639,5.24,5.27,3.24
0.54,Ideal,E,62.0,1939,5.17,5.25,3.23
0.54,Ideal,D,62.0,1941,5.21,5.25,3.24
0.54,Ideal,F,61.6,1385,5.24,5.28,3.24
0.54,Ideal,G,61.8,1028,5.23,5.26,3.24
0.54,Ideal,F,61.2,2216,5.25,5.27,3.22
0.54,Ideal,G,62.6,1389,5.21,5.18,3.25
0.54,Ideal,H,62.4,1637,5.22,5.2,3.25
0.54,Ideal,H,61.9,1637,5.24,5.2,3.23
0.54,Ideal,G,62.2,1637,5.19,5.23,3.24
0.54,Ideal,F,61.0,2231,5.28,5.3,3.23
0.54,Ideal,I,61.6,1647,5.26,5.3,3.25
0.54,Ideal,F,61.6,2231,5.23,5.26,3.23
0.54,Ideal,H,61.3,1633,5.23,5.27,3.21
0.54,Ideal,H,62.7,1637,5.23,5.17,3.26
0.54,Ideal,G,61.8,1754,5.22,5.24,3.23
0.54,Ideal,E,61.9,1754,5.2,5.23,3.23
0.54,Ideal,E,61.7,1754,5.24,5.27,3.24
0.54,Ideal,E,61.0,1754,5.25,5.28,3.21
0.54,Ideal,F,60.5,1385,5.25,5.27,3.18
0.54,Ideal,F,61.3,1385,5.23,5.27,3.22
0.54,Ideal,F,62.1,1385,5.22,5.24,3.25
0.54,Ideal,G,62.3,1754,5.2,5.24,3.25
0.54,Ideal,E,61.4,1754,5.21,5.25,3.21
0.54,Ideal,G,62.0,1754,5.21,5.24,3.24
0.54,Ideal,E,61.9,1754,5.2,5.24,3.23
0.54,Ideal,H,60.3,2210,5.29,5.33,3.2
0.54,Ideal,G,61.4,1384,5.27,5.35,3.26
0.54,Ideal,E,62.2,1754,5.21,5.24,3.25
0.54,Ideal,E,60.5,1754,5.26,5.28,3.19
0.54,Ideal,H,61.5,1637,5.24,5.23,3.22
0.54,Ideal,H,62.6,1389,5.24,5.2,3.27
0.54,Ideal,E,61.5,1637,5.25,5.22,3.22
0.54,Ideal,E,60.5,1637,5.3,5.28,3.2
0.54,Ideal,F,61.5,2202,5.26,5.27,3.24
0.54,Ideal,G,61.5,1395,5.25,5.27,3.23
0.54,Ideal,D,61.7,1650,5.23,5.27,3.24
0.54,Ideal,E,60.8,1754,5.24,5.29,3.2
0.54,Ideal,G,61.8,2236,5.27,5.24,3.25
0.54,Ideal,H,61.5,1381,5.22,5.25,3.22
0.54,Ideal,G,61.0,1644,5.24,5.28,3.21
0.54,Ideal,G,61.9,1927,5.2,5.3,3.25
0.54,Ideal,F,61.4,2218,5.27,5.29,3.24
0.54,Ideal,G,62.3,1637,5.27,5.23,3.27
0.54,Ideal,H,61.6,1630,5.22,5.24,3.22
0.54,Ideal,G,60.4,1637,5.33,5.26,3.2
0.54,Ideal,G,61.3,1754,5.25,5.28,3.23
0.54,Ideal,G,62.0,1580,5.22,5.27,3.25
0.54,Ideal,E,62.0,2041,5.26,5.23,3.25
0.54,Ideal,D,61.1,1672,5.23,5.27,3.21
0.54,Ideal,G,62.4,1962,5.22,5.25,3.26
0.54,Ideal,D,61.6,1987,5.24,5.25,3.23
0.54,Ideal,E,61.2,1962,5.25,5.27,3.22
